"","Sitio","Long","Lat","ViaSentido","DATA","VMD"
"13749","FS128",-38.528334,-3.73756,"AV. DOMINGOS OLIMPIO [O-L]","2019-02",3835
"13750","FS128",-38.528334,-3.737559,"AV. DOMINGOS OLIMPIO [O-L]","2019-02",3835
"13751","FS129",-38.539501,-3.73375,"AV. DOMINGOS OLIMPIO [L-O]","2019-02",1422
"13752","FS129",-38.539501,-3.733748,"AV. DOMINGOS OLIMPIO [L-O]","2019-02",1422
"13753","FS130",-38.536239,-3.73492,"AV. DOMINGOS OLIMPIO [L-O]","2019-02",1163
"13754","FS130",-38.536239,-3.734919,"AV. DOMINGOS OLIMPIO [L-O]","2019-02",1163
"13755","FS131",-38.533782,-3.735641,"AV. DOMINGOS OLIMPIO [L-O]","2019-02",3759
"13756","FS131",-38.533782,-3.73564,"AV. DOMINGOS OLIMPIO [L-O]","2019-02",3759
"13757","FS132",-38.531158,-3.7366,"AV. DOMINGOS OLIMPIO [L-O]","2019-02",4576
"13758","FS132",-38.531158,-3.736599,"AV. DOMINGOS OLIMPIO [L-O]","2019-02",4576
"13759","FS133",-38.529917,-3.73701,"AV. DOMINGOS OLIMPIO [L-O]","2019-02",3237
"13760","FS133",-38.529917,-3.737009,"AV. DOMINGOS OLIMPIO [L-O]","2019-02",3237
"13761","FS134",-38.528244,-3.73742,"AV. DOMINGOS OLIMPIO [L-O]","2019-02",3103
"13762","FS134",-38.528244,-3.737419,"AV. DOMINGOS OLIMPIO [L-O]","2019-02",3103
"13763","FS135",-38.489924,-3.74911,"AV. ENG. SANTANA JUNIOR [S-N]","2019-02",9627
"13764","FS135",-38.489924,-3.749106,"AV. ENG. SANTANA JUNIOR [S-N]","2019-02",9627
"13765","FS135",-38.4898118276804,-3.74880108349476,"AV. ENGENHEIRO SANTANA JÚNIOR [S-N]","2019-02",9627
"13766","FS138",-38.501979,-3.753291,"AV. ALM. HENRIQUE SABOIA [N-S]","2019-02",6080
"13767","FS138",-38.501979,-3.75329,"AV. ALM. HENRIQUE SABOIA [N-S]","2019-02",6080
"13768","01385028",-38.61573,-3.81861,"AV. GEN. OSORIO DE PAIVA [N-S]","2019-03",20135
"13769","01385028",-38.61573,-3.818608,"AV. GEN. OSORIO DE PAIVA [N-S]","2019-03",20135
"13770","01385029",-38.6156,-3.818744,"AV. GEN. OSORIO DE PAIVA [S-N]","2019-03",10328
"13771","01385029",-38.6156,-3.81874,"AV. GEN. OSORIO DE PAIVA [S-N]","2019-03",10328
"13772","01385030",-38.57474,-3.81155,"AV. GODOFREDO MACIEL [N-S]","2019-03",19889
"13773","01385030",-38.57474,-3.811549,"AV. GODOFREDO MACIEL [N-S]","2019-03",19889
"13774","01385035",-38.558757,-3.71696,"AV. FRANCISCO SA [O-L]","2019-03",12270
"13775","01385035",-38.558757,-3.716957,"AV. FRANCISCO SA [O-L]","2019-03",12270
"13776","01385036",-38.558746,-3.71692,"AV. FRANCISCO SA [L-O]","2019-03",10048
"13777","01385036",-38.558746,-3.716919,"AV. FRANCISCO SA [L-O]","2019-03",10048
"13778","01385039",-38.560483,-3.71633,"AV. FRANCISCO SA [L-O]","2019-03",7165
"13779","01385039",-38.560483,-3.716327,"AV. FRANCISCO SA [L-O]","2019-03",7165
"13780","01385040",-38.560716,-3.7163,"AV. FRANCISCO SA [O-L]","2019-03",8501
"13781","01385040",-38.560716,-3.716298,"AV. FRANCISCO SA [O-L]","2019-03",8501
"13782","01385042",-38.558674,-3.711175,"AV. PRES. CASTELO BRANCO [L-O]","2019-03",17647
"13783","01385048",-38.58424,-3.733952,"AV. DEMETRIO MENEZES [S-N]","2019-03",16069
"13784","01385048",-38.58424,-3.73395,"AV. DEMETRIO MENEZES [S-N]","2019-03",16069
"13785","01385049",-38.584358,-3.733793,"AV. DEMETRIO MENEZES [N-S]","2019-03",16058
"13786","01385049",-38.584358,-3.73379,"AV. DEMETRIO MENEZES [N-S]","2019-03",16058
"13787","01385052",-38.560973,-3.735021,"AV. BEZERRA DE MENEZES [O-L]","2019-03",21597
"13788","01385052",-38.560933,-3.73501,"AV. BEZERRA DE MENEZES [O-L]","2019-03",21597
"13789","01385053",-38.560486,-3.734759,"AV. BEZERRA DE MENEZES [L-O]","2019-03",18302
"13790","01385054",-38.548416,-3.732444,"AV. BEZERRA DE MENEZES [O-L]","2019-03",20753
"13791","01385060",-38.538444,-3.728982,"AV. DUQUE DE CAXIAS [L-O]","2019-03",14101
"13792","01385060",-38.538444,-3.72898,"AV. DUQUE DE CAXIAS [L-O]","2019-03",14101
"13793","01385061",-38.538624,-3.729,"AV. DUQUE DE CAXIAS [O-L]","2019-03",4690
"13794","01385062",-38.521236,-3.828651,"AV. JORNALISTA THOMAZ COELHO [L-O]","2019-03",12672
"13795","01385062",-38.521236,-3.82865,"AV. JORNALISTA THOMAZ COELHO [L-O]","2019-03",12672
"13796","01385069",-38.55548,-3.755081,"AV. JOSE BASTOS [S-N]","2019-03",18194
"13797","01385070",-38.555399,-3.754849,"AV. JOSE BASTOS [N-S]","2019-03",21305
"13798","01385071",-38.546687,-3.761092,"R. ALBERTO MAGNO [N-S]","2019-03",14369
"13799","01385071",-38.546687,-3.76109,"R. ALBERTO MAGNO [N-S]","2019-03",14369
"13800","01385072",-38.587825,-3.71761,"AV. CORONEL CARVALHO [S-N]","2019-03",6814
"13801","01385072",-38.587825,-3.717609,"AV. CORONEL CARVALHO [S-N]","2019-03",6814
"13802","01385074",-38.569601,-3.707902,"AV. PRES. CASTELO BRANCO [L-O]","2019-03",14116
"13803","01385074",-38.569601,-3.7079,"AV. PRES. CASTELO BRANCO [L-O]","2019-03",14116
"13804","01385096",-38.553585,-3.757064,"AV. JOAO PESSOA [S-N]","2019-03",15503
"13805","01385097",-38.535967,-3.73194,"R. METON DE ALENCAR [O-L]","2019-03",10255
"13806","01385097",-38.535967,-3.731938,"R. METON DE ALENCAR [O-L]","2019-03",10255
"13807","01385098",-38.535852,-3.73191,"AV. DO IMPERADOR [N-S]","2019-03",16126
"13808","01385098",-38.535852,-3.731906,"AV. DO IMPERADOR [N-S]","2019-03",16126
"13809","01385103",-38.530021,-3.73179,"AV. DUQUE DE CAXIAS [O-L]","2019-03",9961
"13810","01385104",-38.529821,-3.73178,"AV. DUQUE DE CAXIAS [L-O]","2019-03",10680
"13811","01385105",-38.564167,-3.760223,"AV. JOSE BASTOS [S-N]","2019-03",19313
"13812","01385109",-38.508849,-3.74173,"AV. BARAO DE STUDART [S-N]","2019-03",10638
"13813","01385109",-38.508849,-3.741727,"AV. BARAO DE STUDART [S-N]","2019-03",10638
"13814","01385110",-38.508768,-3.74167,"R. PADRE VALDEVINO [L-O]","2019-03",12826
"13815","01385110",-38.508768,-3.741667,"R. PADRE VALDEVINO [L-O]","2019-03",12826
"13816","01385113",-38.535179,-3.730051,"AV. DUQUE DE CAXIAS [L-O]","2019-03",9889
"13817","01385113",-38.535179,-3.73005,"AV. DUQUE DE CAXIAS [L-O]","2019-03",9889
"13818","01385115",-38.495486,-3.72747,"AV. DESEMBARGADOR MOREIRA [S-N]","2019-03",6340
"13819","01385115",-38.495486,-3.727469,"AV. DESEMBARGADOR MOREIRA [S-N]","2019-03",6340
"13820","01385117",-38.495233,-3.72725,"AV. DA ABOLICAO [L-O]","2019-03",19405
"13821","01385117",-38.495233,-3.727249,"AV. DA ABOLICAO [L-O]","2019-03",19405
"13822","01385118",-38.586189,-3.723891,"AV. CORONEL CARVALHO [S-N]","2019-03",10476
"13823","01385118",-38.586189,-3.72389,"AV. CORONEL CARVALHO [S-N]","2019-03",10476
"13824","01385119",-38.58634,-3.72368,"AV. CORONEL CARVALHO [N-S]","2019-03",10045
"13825","01385124",-38.538968,-3.741061,"AV. 13 DE MAIO [L-O]","2019-03",16444
"13826","01385124",-38.538968,-3.74106,"AV. 13 DE MAIO [L-O]","2019-03",16444
"13827","01385125",-38.539239,-3.741124,"AV. DA UNIVERSIDADE [S-N]","2019-03",18555
"13828","01385129",-38.520404,-3.7535,"AV. PONTES VIEIRA [L-O]","2019-03",19007
"13829","01385131",-38.564232,-3.73543,"AV. OLAVO BILAC [N-S]","2019-03",6852
"13830","01385131",-38.564232,-3.735429,"AV. OLAVO BILAC [N-S]","2019-03",6852
"13831","01385134",-38.5848,-3.74849,"AV. CORONEL MATOS DOURADO [N-S]","2019-03",18740
"13832","01385134",-38.5848,-3.748486,"AV. CORONEL MATOS DOURADO [N-S]","2019-03",18740
"13833","01385148",-38.496523,-3.747202,"AV. SEN. VIRGILIO TAVORA [N-S]","2019-03",10060
"13834","01385148",-38.496523,-3.7472,"AV. SEN. VIRGILIO TAVORA [N-S]","2019-03",10060
"13835","01385153",-38.564686,-3.77967,"AV. GODOFREDO MACIEL [S-N]","2019-03",15659
"13836","01385153",-38.564686,-3.779666,"AV. GODOFREDO MACIEL [S-N]","2019-03",15659
"13837","01385160",-38.482927,-3.73711,"AV. ENG. SANTANA JUNIOR [S-N]","2019-03",12273
"13838","01385160",-38.482927,-3.737105,"AV. ENG. SANTANA JUNIOR [S-N]","2019-03",12273
"13839","01385161",-38.482903,-3.73689,"AV. ENG. SANTANA JUNIOR [N-S]","2019-03",17322
"13840","01385161",-38.482903,-3.736886,"AV. ENG. SANTANA JUNIOR [N-S]","2019-03",17322
"13841","01385162",-38.517673,-3.793571,"AV. ALBERTO CRAVEIRO [S-N]","2019-03",18685
"13842","01385163",-38.517806,-3.793152,"AV. ALBERTO CRAVEIRO [N-S]","2019-03",22408
"13843","01385164",-38.549223,-3.74887,"AV. JOSE BASTOS [S-N]","2019-03",17751
"13844","01385164",-38.549223,-3.748865,"AV. JOSE BASTOS [S-N]","2019-03",17751
"13845","01385165",-38.508514,-3.73293,"AV. SANTOS DUMONT [O-L]","2019-03",13520
"13846","01385165",-38.508514,-3.732927,"AV. SANTOS DUMONT [O-L]","2019-03",13520
"13847","01385166",-38.499493,-3.74019,"AV. PADRE ANTONIO TOMAS [L-O]","2019-03",17799
"13848","01385166",-38.499493,-3.740187,"AV. PADRE ANTONIO TOMA¡S [L-O]","2019-03",17799
"13849","01385167",-38.532341,-3.758062,"AV. BORGES DE MELO [O-L]","2019-03",16213
"13850","01385167",-38.532341,-3.75806,"AV. BORGES DE MELO [O-L]","2019-03",16213
"13851","01385169",-38.566742,-3.78746,"AV. GODOFREDO MACIEL [S-N]","2019-03",17363
"13852","01385178",-38.584662,-3.74848,"AV. CORONEL MATOS DOURADO [S-N]","2019-03",21222
"13853","01385179",-38.604918,-3.807571,"AV. GEN. OSORIO DE PAIVA [N-S]","2019-03",19975
"13854","01385179",-38.604918,-3.80757,"AV. GEN. OSORIO DE PAIVA [N-S]","2019-03",19975
"13855","01385180",-38.604774,-3.8077,"AV. GEN. OSORIO DE PAIVA [S-N]","2019-03",19471
"13856","01385182",-38.514246,-3.736801,"AV. HERACLITO GRACA [L-O]","2019-03",15285
"13857","01385182",-38.514246,-3.7368,"AV. HERACLITO GRACA [L-O]","2019-03",15285
"13858","01385183",-38.534894,-3.744532,"AV. 13 DE MAIO [L-O]","2019-03",17509
"13859","01385183",-38.534824,-3.74459,"AV. 13 DE MAIO [L-O]","2019-03",17509
"13860","01385185",-38.516747,-3.73605,"AV. HERACLITO GRACA [O-L]","2019-03",10972
"13861","01385185",-38.516747,-3.736046,"AV. HERACLITO GRACA [O-L]","2019-03",10972
"13862","01385186",-38.536793,-3.750408,"AV. DOS EXPEDICIONARIOS [N-S]","2019-03",10465
"13863","01385186",-38.536779,-3.75035,"AV. DOS EXPEDICIONARIOS [N-S]","2019-03",10465
"13864","01385187",-38.469578,-3.745464,"AV. SANTOS DUMONT [L-O]","2019-03",8462
"13865","01385187",-38.469578,-3.74546,"AV. SANTOS DUMONT [L-O]","2019-03",8462
"13866","01385188",-38.489318,-3.726329,"AV. DA ABOLICAO [L-O]","2019-03",19810
"13867","01385190",-38.539297,-3.82563,"AV. PRES. COSTA E SILVA [L-O]","2019-03",14451
"13868","01385191",-38.539704,-3.825677,"AV. PRES. COSTA E SILVA [O-L]","2019-03",11686
"13869","01385194",-38.517025,-3.753098,"AV. PONTES VIEIRA [L-O]","2019-03",17732
"13870","01385195",-38.491236,-3.730981,"AV. SEN. VIRGILIO TAVORA [S-N]","2019-03",9345
"13871","01385195",-38.491236,-3.73098,"AV. SEN. VIRGILIO TAVORA [S-N]","2019-03",9345
"13872","01385196",-38.53224,-3.71913,"AV. PRES. CASTELO BRANCO [L-O]","2019-03",31307
"13873","01385196",-38.53224,-3.719128,"AV. PRES. CASTELO BRANCO [L-O]","2019-03",31307
"13874","01385197",-38.532305,-3.719264,"AV. PRES. CASTELO BRANCO [O-L]","2019-03",20845
"13875","01385197",-38.532305,-3.71926,"AV. PRES. CASTELO BRANCO [O-L]","2019-03",20845
"13876","01385199",-38.520585,-3.727444,"R. COSTA BARROS [L-O]","2019-03",16112
"13877","01385199",-38.520585,-3.72744,"R. COSTA BARROS [L-O]","2019-03",16112
"13878","01385200",-38.554858,-3.809822,"AV. BERNARDO MANUEL [N-S]","2019-03",17607
"13879","01385200",-38.554858,-3.80982,"AV. BERNARDO MANUEL [N-S]","2019-03",17607
"13880","01385201",-38.536983,-3.724058,"R. GUILHERME ROCHA [L-O]","2019-03",3066
"13881","01385202",-38.538705,-3.74973,"R. JORGE DUMMAR [S-N]","2019-03",11177
"13882","01385202",-38.538705,-3.749729,"R. JORGE DUMMAR [S-N]","2019-03",11177
"13883","01385205",-38.584514,-3.732821,"R. DEMETRIO MENEZES [N-S]","2019-03",13819
"13884","01385206",-38.584355,-3.732983,"R. DEMETRIO MENEZES [S-N]","2019-03",16761
"13885","01385207",-38.534347,-3.73572,"AV. DA UNIVERSIDADE [S-N]","2019-03",15848
"13886","01385207",-38.534347,-3.735715,"AV. DA UNIVERSIDADE [S-N]","2019-03",15848
"13887","01385210",-38.571247,-3.800637,"AV. GODOFREDO MACIEL [N-S]","2019-03",17565
"13888","01385212",-38.519754,-3.72355,"AV. PRES. CASTELO BRANCO [O-L]","2019-03",14929
"13889","01385212",-38.519754,-3.723547,"AV. PRES. CASTELO BRANCO [O-L]","2019-03",14929
"13890","01385213",-38.546087,-3.781542,"AV. BERNARDO MANUEL [S-N]","2019-03",17843
"13891","01385213",-38.546087,-3.78154,"AV. BERNARDO MANUEL [S-N]","2019-03",17843
"13892","01385215",-38.560898,-3.769925,"AV. JOAO PESSOA [S-N]","2019-03",11717
"13893","01385215",-38.560898,-3.76992,"AV. JOAO PESSOA [S-N]","2019-03",11717
"13894","01385216",-38.560848,-3.76965,"AV. JOAO PESSOA [N-S]","2019-03",8899
"13895","01385216",-38.560848,-3.769646,"AV. JOAO PESSOA [N-S]","2019-03",8899
"13896","01385220",-38.50637,-3.726773,"R. DEPUTADO MOREIRA DA ROCHA [L-O]","2019-03",12991
"13897","01385220",-38.50637,-3.72677,"R. DEPUTADO MOREIRA DA ROCHA [L-O]","2019-03",12991
"13898","01385223",-38.576158,-3.776693,"AV. AUGUSTO DOS ANJOS [N-S]","2019-03",11071
"13899","01385224",-38.57624,-3.776856,"AV. AUGUSTO DOS ANJOS [S-N]","2019-03",12463
"13900","01385225",-38.530582,-3.75419,"AV. EDUARDO GIRAO [L-O]","2019-03",12036
"13901","01385225",-38.530582,-3.754188,"AV. EDUARDO GIRAO [L-O]","2019-03",12036
"13902","01385226",-38.573816,-3.81213,"AV. PRES. COSTA E SILVA [O-L]","2019-03",8966
"13903","01385227",-38.55143,-3.785855,"AV. DR. SILAS MUNGUBA [O-L]","2019-03",20131
"13904","01385228",-38.551204,-3.7858,"AV. DR. SILAS MUNGUBA [L-O]","2019-03",20774
"13905","01385230",-38.548109,-3.787492,"AV. DR. SILAS MUNGUBA [O-L]","2019-03",18089
"13906","01385230",-38.548109,-3.78749,"AV. DR. SILAS MUNGUBA [O-L]","2019-03",18089
"13907","01385231",-38.547791,-3.78761,"AV. DR. SILAS MUNGUBA [L-O]","2019-03",18982
"13908","01385231",-38.547791,-3.787607,"AV. DR. SILAS MUNGUBA [L-O]","2019-03",18982
"13909","01385232",-38.561966,-3.777322,"AV. DR. SILAS MUNGUBA [L-O]","2019-03",17990
"13910","01385232",-38.561966,-3.77732,"AV. DR. SILAS MUNGUBA [L-O]","2019-03",17990
"13911","01385234",-38.542151,-3.74427,"AV. DA UNIVERSIDADE [S-N]","2019-03",14606
"13912","01385234",-38.542151,-3.744266,"AV. DA UNIVERSIDADE [S-N]","2019-03",14606
"13913","01385235",-38.530124,-3.81407,"AV. JUSCELINO KUBITSCHEK [N-S]","2019-03",21520
"13914","01385235",-38.530124,-3.814066,"AV. JUSCELINO KUBITSCHEK [N-S]","2019-03",21520
"13915","01385236",-38.529993,-3.81418,"AV. JUSCELINO KUBITSCHEK [S-N]","2019-03",19334
"13916","01385236",-38.529993,-3.814175,"AV. JUSCELINO KUBITSCHEK [S-N]","2019-03",19334
"13917","01385237",-38.549178,-3.748622,"AV. JOSE BASTOS [N-S]","2019-03",27056
"13918","01385237",-38.549178,-3.74862,"AV. JOSE BASTOS [N-S]","2019-03",27056
"13919","01385238",-38.498636,-3.73615,"AV. SANTOS DUMONT [O-L]","2019-03",21048
"13920","01385238",-38.498636,-3.736147,"AV. SANTOS DUMONT [O-L]","2019-03",21048
"13921","01385239",-38.498368,-3.736112,"AV. DESEMBARGADOR MOREIRA [N-S]","2019-03",7229
"13922","01385239",-38.498368,-3.73611,"AV. DESEMBARGADOR MOREIRA [N-S]","2019-03",7229
"13923","01385241",-38.49348,-3.73773,"AV. SEN. VIRGILIO TAVORA [N-S]","2019-03",9892
"13924","01385241",-38.49348,-3.737728,"AV. SEN. VIRGILIO TAVORA [N-S]","2019-03",9892
"13925","01385243",-38.492422,-3.734861,"AV. DOM LUIS [L-O]","2019-03",34520
"13926","01385243",-38.492422,-3.73486,"AV. DOM LUIS [L-O]","2019-03",34520
"13927","01385244",-38.486929,-3.735896,"AV. JULIO ABREU [L-O]","2019-03",34002
"13928","01385246",-38.502774,-3.73486,"AV. SANTOS DUMONT [O-L]","2019-03",2689
"13929","01385246",-38.502774,-3.734858,"AV. SANTOS DUMONT [O-L]","2019-03",2689
"13930","01385247",-38.501806,-3.73517,"AV. SANTOS DUMONT [O-L]","2019-03",1480
"13931","01385247",-38.501806,-3.735167,"AV. SANTOS DUMONT [O-L]","2019-03",1480
"13932","01385248",-38.500803,-3.735494,"AV. SANTOS DUMONT [O-L]","2019-03",2593
"13933","01385248",-38.500803,-3.73549,"AV. SANTOS DUMONT [O-L]","2019-03",2593
"13934","01385249",-38.499902,-3.73579,"AV. SANTOS DUMONT [O-L]","2019-03",1632
"13935","01385249",-38.499902,-3.735787,"AV. SANTOS DUMONT [O-L]","2019-03",1632
"13936","01385250",-38.498818,-3.73614,"AV. SANTOS DUMONT [O-L]","2019-03",2542
"13937","01385250",-38.498818,-3.736137,"AV. SANTOS DUMONT [O-L]","2019-03",2542
"13938","01385251",-38.497831,-3.736464,"AV. SANTOS DUMONT [O-L]","2019-03",2854
"13939","01385251",-38.497831,-3.73646,"AV. SANTOS DUMONT [O-L]","2019-03",2854
"13940","01385252",-38.496983,-3.73674,"AV. SANTOS DUMONT [O-L]","2019-03",1340
"13941","01385252",-38.496983,-3.736738,"AV. SANTOS DUMONT [O-L]","2019-03",1340
"13942","01385253",-38.495918,-3.737083,"AV. SANTOS DUMONT [O-L]","2019-03",2333
"13943","01385253",-38.495918,-3.73708,"AV. SANTOS DUMONT [O-L]","2019-03",2333
"13944","01385254",-38.494942,-3.7374,"AV. SANTOS DUMONT [O-L]","2019-03",1519
"13945","01385255",-38.493956,-3.737724,"AV. SANTOS DUMONT [O-L]","2019-03",2683
"13946","01385255",-38.493956,-3.73772,"AV. SANTOS DUMONT [O-L]","2019-03",2683
"13947","01385256",-38.493031,-3.738022,"AV. SANTOS DUMONT [O-L]","2019-03",1662
"13948","01385256",-38.493031,-3.73802,"AV. SANTOS DUMONT [O-L]","2019-03",1662
"13949","01385257",-38.492078,-3.738331,"AV. SANTOS DUMONT [O-L]","2019-03",4201
"13950","01385257",-38.492078,-3.73833,"AV. SANTOS DUMONT [O-L]","2019-03",4201
"13951","01385258",-38.491094,-3.738651,"AV. SANTOS DUMONT [O-L]","2019-03",1664
"13952","01385258",-38.491094,-3.73865,"AV. SANTOS DUMONT [O-L]","2019-03",1664
"13953","01385259",-38.490138,-3.73895,"AV. SANTOS DUMONT [O-L]","2019-03",1827
"13954","01385259",-38.490138,-3.738949,"AV. SANTOS DUMONT [O-L]","2019-03",1827
"13955","01385261",-38.486384,-3.73582,"AV. JULIO ABREU [L-O]","2019-03",2111
"13956","01385261",-38.486384,-3.735816,"AV. JULIO ABREU [L-O]","2019-03",2111
"13957","01385262",-38.487645,-3.73587,"AV. JULIO ABREU [L-O]","2019-03",2826
"13958","01385262",-38.487645,-3.735865,"AV. JULIO ABREU [L-O]","2019-03",2826
"13959","01385264",-38.488919,-3.735922,"AV. DOM LUIS [L-O]","2019-03",5069
"13960","01385264",-38.488919,-3.73592,"AV. DOM LUIS [L-O]","2019-03",5069
"13961","01385265",-38.48997,-3.73562,"AV. DOM LUIS [L-O]","2019-03",1937
"13962","01385265",-38.48997,-3.735615,"AV. DOM LUIS [L-O]","2019-03",1937
"13963","01385266",-38.491024,-3.735272,"AV. DOM LUIS [L-O]","2019-03",2105
"13964","01385266",-38.491024,-3.73527,"AV. DOM LUIS [L-O]","2019-03",2105
"13965","01385267",-38.491864,-3.735,"AV. DOM LUIS [L-O]","2019-03",3890
"13966","01385268",-38.492929,-3.73465,"AV. DOM LUIS [L-O]","2019-03",3808
"13967","01385269",-38.494023,-3.734294,"AV. DOM LUIS [L-O]","2019-03",2028
"13968","01385269",-38.494023,-3.73429,"AV. DOM LUIS [L-O]","2019-03",2028
"13969","01385270",-38.494939,-3.733991,"AV. DOM LUIS [L-O]","2019-03",2220
"13970","01385270",-38.494939,-3.73399,"AV. DOM LUIS [L-O]","2019-03",2220
"13971","01385271",-38.495974,-3.73367,"AV. DOM LUIS [L-O]","2019-03",2137
"13972","01385271",-38.495974,-3.733667,"AV. DOM LUIS [L-O]","2019-03",2137
"13973","01385272",-38.496625,-3.733451,"AV. DOM LUIS [L-O]","2019-03",3266
"13974","01385272",-38.496625,-3.73345,"AV. DOM LUIS [L-O]","2019-03",3266
"13975","01385274",-38.498914,-3.732732,"AV. DOM LUIS [L-O]","2019-03",1618
"13976","01385274",-38.498914,-3.73273,"AV. DOM LUIS [L-O]","2019-03",1618
"13977","01385275",-38.499817,-3.732432,"AV. DOM LUIS [L-O]","2019-03",2606
"13978","01385275",-38.499817,-3.73243,"AV. DOM LUIS [L-O]","2019-03",2606
"13979","01385276",-38.500791,-3.73212,"AV. DOM LUIS [L-O]","2019-03",3515
"13980","01385276",-38.500791,-3.732118,"AV. DOM LUIS [L-O]","2019-03",3515
"13981","01385278",-38.524084,-3.738699,"AV. DOMINGOS OLIMPIO [O-L]","2019-03",2660
"13982","01385279",-38.522906,-3.738964,"AV. ANTONIO SALES [O-L]","2019-03",2256
"13983","01385280",-38.521941,-3.739377,"AV. ANTONIO SALES [O-L]","2019-03",2359
"13984","01385281",-38.520982,-3.739687,"AV. ANTONIO SALES [O-L]","2019-03",1756
"13985","01385282",-38.519853,-3.740053,"AV. ANTONIO SALES [O-L]","2019-03",3012
"13986","01385283",-38.51869,-3.740422,"AV. ANTONIO SALES [O-L]","2019-03",1987
"13987","01385284",-38.51768,-3.740739,"AV. ANTONIO SALES [O-L]","2019-03",1831
"13988","01385285",-38.516653,-3.741056,"AV. ANTONIO SALES [O-L]","2019-03",2616
"13989","01385286",-38.515458,-3.741431,"AV. ANTONIO SALES [O-L]","2019-03",1962
"13990","01385287",-38.514569,-3.741701,"AV. ANTONIO SALES [O-L]","2019-03",1933
"13991","01385288",-38.513511,-3.742046,"AV. ANTONIO SALES [O-L]","2019-03",2187
"13992","01385289",-38.512265,-3.742433,"AV. ANTONIO SALES [O-L]","2019-03",3401
"13993","01385290",-38.511274,-3.742736,"AV. ANTONIO SALES [O-L]","2019-03",1948
"13994","01385291",-38.509885,-3.743173,"AV. ANTONIO SALES [O-L]","2019-03",2521
"13995","01385293",-38.508084,-3.743731,"AV. ANTONIO SALES [O-L]","2019-03",2533
"13996","01385294",-38.506864,-3.744104,"AV. ANTONIO SALES [O-L]","2019-03",2268
"13997","01385295",-38.50588,-3.744415,"AV. ANTONIO SALES [O-L]","2019-03",2207
"13998","01385296",-38.504961,-3.744693,"AV. ANTONIO SALES [O-L]","2019-03",1802
"13999","01385297",-38.504103,-3.744953,"AV. ANTONIO SALES [O-L]","2019-03",2689
"14000","01385298",-38.503105,-3.745266,"AV. ANTONIO SALES [O-L]","2019-03",1985
"14001","01385299",-38.501998,-3.745609,"AV. ANTONIO SALES [O-L]","2019-03",2485
"14002","01385300",-38.501051,-3.745896,"AV. ANTONIO SALES [O-L]","2019-03",2424
"14003","01385301",-38.500101,-3.746194,"AV. ANTONIO SALES [O-L]","2019-03",1545
"14004","01385302",-38.499037,-3.746531,"AV. ANTONIO SALES [O-L]","2019-03",2055
"14005","01385303",-38.498261,-3.746774,"AV. ANTONIO SALES [O-L]","2019-03",1662
"14006","01385304",-38.497093,-3.747146,"AV. ANTONIO SALES [O-L]","2019-03",1919
"14007","01385305",-38.496091,-3.747451,"AV. ANTONIO SALES [O-L]","2019-03",2112
"14008","01385306",-38.494954,-3.747803,"AV. ANTONIO SALES [O-L]","2019-03",1752
"14009","01385308",-38.565811,-3.783394,"AV. GODOFREDO MACIEL [S-N]","2019-03",9472
"14010","01385308",-38.565811,-3.78339,"AV. GODOFREDO MACIEL [S-N]","2019-03",9472
"14011","01385309",-38.566393,-3.741886,"AV. JOVITA FEITOSA [L-O]","2019-03",4599
"14012","01385310",-38.507666,-3.801952,"AV. DEPUTADO PAULINO ROCHA [N-S]","2019-03",18836
